id,name,korean_name,yearpublished,average,rating,weight,usersrated,recommended_players,thumbnail,rank
204583,Kingdomino,킹도미노,2016,7.29526,7.17728,1.2306,51099.0,2|3|4,https://cf.geekdo-images.com/c0m3gwZTcfKoLI63ASio8g__thumb/img/4p4Xydg0tze9UFcd6oUbCnVyxCw=/fit-in/200x150/filters:strip_icc()/pic8443569.png,317
400314,Apiary,,2023,7.72351,7.17686,2.9967,7762.0,1|2|3|4|5,https://cf.geekdo-images.com/dT1vJbUizZFmJAphKg-byA__thumb/img/X3_vUM9wGDabo0Goc3iCZE7IfWM=/fit-in/200x150/filters:strip_icc()/pic7720813.png,318
760,Battle Line,,2000,7.41471,7.17622,1.8903,18036.0,2,https://cf.geekdo-images.com/RnbZfspkPRfr6EMkRkac2Q__thumb/img/HUtyu4RUS0dBnNNSVGO88hWtHnw=/fit-in/200x150/filters:strip_icc()/pic149717.jpg,319
291572,Oath,맹세: 제국과 추방자의 연대기,2021,7.73414,7.17427,4.1166,8786.0,3|4|5,https://cf.geekdo-images.com/gTxav_KKQK1rDg-XuCjCSA__thumb/img/tFTOAKG5aDXxYfNRmJNmfyxH83M=/fit-in/200x150/filters:strip_icc()/pic5164812.jpg,320
239188,Chronicles of Crime,사건의 재구성,2018,7.55035,7.17214,2.0636,24129.0,1|2|3,https://cf.geekdo-images.com/1BMyuEwK0zV9005oYinYLw__thumb/img/QFzbDlFGzK3yRZNLnRr4YzHwEuY=/fit-in/200x150/filters:strip_icc()/pic4317519.jpg,321
246784,Cryptid,,2018,7.43702,7.17101,2.2615,16199.0,3|4|5,https://cf.geekdo-images.com/qrPLpAnhFgc470ZRuXlvbg__thumb/img/ZFL0o-lhnuWE21Sa9YS8qi8ayGU=/fit-in/200x150/filters:strip_icc()/pic4037705.jpg,322
206718,Ethnos,에스노스,2017,7.4585,7.171,2.1097,14350.0,2|3|4|5|6,https://cf.geekdo-images.com/UIKUXkcnH3Bd4fjcPGINcA__thumb/img/oNhw2e_wcBc37ItkTRZVio2gMGQ=/fit-in/200x150/filters:strip_icc()/pic3304124.png,323
27833,Steam,,2009,7.5447,7.17071,3.4534,10399.0,3|4|5,https://cf.geekdo-images.com/IB38fOp0mTvFuvfdHczf0Q__thumb/img/UpyU-hvpdn3Q2b4Y486w2M3CO8I=/fit-in/200x150/filters:strip_icc()/pic392515.jpg,324
2655,Hive,하이브,2001,7.31725,7.16993,2.314,39317.0,2,https://cf.geekdo-images.com/fQe85tsBZoH6ibPnm1k1UA__thumb/img/8ULXa8v7095ohgXMMmNlCGrC7zU=/fit-in/200x150/filters:strip_icc()/pic791151.jpg,325
144344,Rococo,,2013,7.58425,7.16957,3.0861,9396.0,2|3|4|5,https://cf.geekdo-images.com/Go8mEe3K1VjYFJxLXEUPqQ__thumb/img/cclTiR7tkCqMj-TuFAaYfySFmH4=/fit-in/200x150/filters:strip_icc()/pic1795272.jpg,326
244271,Dice Throne: Season Two – Battle Chest,,2018,8.04013,7.16302,2.1446,5058.0,2|3|4,https://cf.geekdo-images.com/lJkCMk1jwCl-KHSPZJCPZQ__thumb/img/93EGDw0NSm91SomXH38d4XvhlSk=/fit-in/200x150/filters:strip_icc()/pic4441140.jpg,327
302723,Forgotten Waters,포가튼 워터스,2020,7.7701,7.16224,2.0923,6758.0,2|3|4|5|6|7,https://cf.geekdo-images.com/gLnzfyJio2MYbG9J-uQSiQ__thumb/img/Th5Wf0ynMEA14i06HUSqzz-8g24=/fit-in/200x150/filters:strip_icc()/pic5253984.jpg,328
277085,Love Letter,쿠키런 러브레터,2019,7.50951,7.16146,1.1123,13637.0,3|4|5|6,https://cf.geekdo-images.com/V7WQjhAh0AatPXTYOrXtCQ__thumb/img/PNp3MFmie6ffR5RtyNs7TsVV4wA=/fit-in/200x150/filters:strip_icc()/pic4766499.png,329
146508,T.I.M.E Stories,타임 스토리즈,2015,7.35872,7.15941,2.5869,28410.0,2|3|4,https://cf.geekdo-images.com/XmwCsjQ3C1Ul53ZN2o8Q-Q__thumb/img/tTU1YVtab-cN5gCdagINowvVA2g=/fit-in/200x150/filters:strip_icc()/pic2617634.png,330
331106,The Witcher: Old World,위쳐: 올드 월드,2023,7.92503,7.15864,2.8789,7894.0,1|2|3,https://cf.geekdo-images.com/tQVVSXcmYLvAoI28cp-2Tg__thumb/img/ahKWaUSws5zja4feB4VexkNV3Mc=/fit-in/200x150/filters:strip_icc()/pic5974859.jpg,331
139976,Cthulhu Wars,크툴루 워즈,2015,7.84239,7.1581,3.1472,6651.0,3|4,https://cf.geekdo-images.com/AUd4nmguSljr9qvkUCF2XQ__thumb/img/YZMG9iA4STGd32xvQHgEjw5Fctg=/fit-in/200x150/filters:strip_icc()/pic3527761.jpg,332
108745,Seasons,시즌스,2012,7.34045,7.15621,2.7829,26028.0,2|3,https://cf.geekdo-images.com/awmZ9rYy-hTgea6Vdp_OoQ__thumb/img/OBVCWq284XUhX2sKlMwoilFfuGk=/fit-in/200x150/filters:strip_icc()/pic1299390.jpg,333
92828,Dixit: Odyssey,,2011,7.38787,7.15536,1.1649,22310.0,4|5|6|7|8|9|10|11|12,https://cf.geekdo-images.com/7b75ZZJQ4EEbDsKLi6kYSw__thumb/img/N0ZKQJsEo6_hk2UxH2rvqKorh2g=/fit-in/200x150/filters:strip_icc()/pic918568.jpg,334
318184,Imperium: Classics,임페리움: 클래식,2021,7.69259,7.1553,3.6143,8045.0,1|2,https://cf.geekdo-images.com/MN0OvKejfrfwD6bupQHp4g__thumb/img/MVh7xtQ4l17hprI4mFIk9Kswk6s=/fit-in/200x150/filters:strip_icc()/pic5623566.jpg,335
50,Lost Cities,로스트 시티,1999,7.2531,7.14797,1.4748,49427.0,2,https://cf.geekdo-images.com/AL5D-dXabY-Lk3PqIFk_0g__thumb/img/Q-76aN92M3OveMp26t7b0i7V-i4=/fit-in/200x150/filters:strip_icc()/pic4597095.jpg,336
46213,Telestrations,텔레스트레이션,2009,7.37741,7.14772,1.069,19822.0,5|6|7|8,https://cf.geekdo-images.com/Dd94J37Oi1tgL7HAAaOfAQ__thumb/img/CcgassIExgVh2dwANVY_Srp6be0=/fit-in/200x150/filters:strip_icc()/pic8855812.jpg,337
257499,Arkham Horror (Third Edition),아컴 호러 (3판),2018,7.68227,7.14542,3.3677,10467.0,1|2|3|4,https://cf.geekdo-images.com/09KeqyJEtu2qcskbtlOhqw__thumb/img/-xrcoiHjk6uaMY3dtwS_uYIrMog=/fit-in/200x150/filters:strip_icc()/pic5726297.jpg,338
370591,Dorfromantik: The Board Game,도르프로만틱,2022,7.61557,7.14534,1.6236,9286.0,1|2|3,https://cf.geekdo-images.com/Nqw3SzV4JDd64lcDgytPEg__thumb/img/SYowoPc4NsBcU6duKGUM93itzZY=/fit-in/200x150/filters:strip_icc()/pic7227691.jpg,339
160477,Onitama,,2014,7.34272,7.1453,1.6578,24053.0,2,https://cf.geekdo-images.com/GJKuOCy5HGAYgVH_Rei5mA__thumb/img/Q3W4poMS4btD-HZLervgqbSCtmE=/fit-in/200x150/filters:strip_icc()/pic7070194.jpg,340
295374,Long Shot: The Dice Game,롱 샷: 다이스 게임,2022,7.55589,7.14393,1.9303,9587.0,1|2|3|4|5|6|7|8,https://cf.geekdo-images.com/j9RO81ihYw0_oPj6iqV_bA__thumb/img/iRomFjZ0oELmm1pBVtJrNwyl4nc=/fit-in/200x150/filters:strip_icc()/pic6682376.jpg,341
155068,Arcadia Quest,아카디아 퀘스트,2014,7.59188,7.14322,2.5322,10683.0,2|3|4,https://cf.geekdo-images.com/8qyLCqvdZkSpT2lEbwVpeg__thumb/img/ELrGgos0zEyITfKR5mpDokYKWAc=/fit-in/200x150/filters:strip_icc()/pic2305263.jpg,342
19777,Indonesia,,2005,7.88841,7.14174,3.9824,4889.0,3|4|5,https://cf.geekdo-images.com/H1nnDvsIaK-Hj8vOT-wYfQ__thumb/img/BfVGmWkk0c7vszRhu7UF2AWDjO4=/fit-in/200x150/filters:strip_icc()/pic8210703.jpg,343
262211,Cloudspire,클라우드스파이어,2019,8.17449,7.14171,4.3912,4144.0,1|2|3|4,https://cf.geekdo-images.com/e9S5XKTJoAwmGnwDYLco4g__thumb/img/IFLcKIBoPNJCfEGERRaPIDOxnrg=/fit-in/200x150/filters:strip_icc()/pic6683729.jpg,344
176734,The Manhattan Project: Energy Empire,,2016,7.73171,7.13815,3.0341,6457.0,1|2|3|4|5,https://cf.geekdo-images.com/-aaspZ2Oq1VuAADvbUoeww__thumb/img/6nMV_Bdtm2ShipBJfGle36DY1-U=/fit-in/200x150/filters:strip_icc()/pic3048617.jpg,345
172,For Sale,투자왕 포세일,1997,7.2631,7.13804,1.2511,33183.0,3|4|5|6,https://cf.geekdo-images.com/dJh9HkZC346NgPTAicJq_A__thumb/img/3cgW5aP-JJeKSpZMjA0NFheMnfY=/fit-in/200x150/filters:strip_icc()/pic1513085.jpg,346
332800,Summoner Wars (Second Edition),서머너 워즈: 마스터 세트,2021,8.06591,7.13792,2.569,4505.0,2,https://cf.geekdo-images.com/HDPEZ_KvztEkzYI8YQDtCg__thumb/img/RG1MeHbXBXhWnE3wTZ_g7dDu0LQ=/fit-in/200x150/filters:strip_icc()/pic6019321.jpg,347
66589,Navegador,,2010,7.53387,7.13716,3.0801,9533.0,2|3|4|5,https://cf.geekdo-images.com/rdZb15WqByPZzdTKEvNz0Q__thumb/img/H49jq0-D4ceSoqO2c3ZGiNfkOH8=/fit-in/200x150/filters:strip_icc()/pic3246725.jpg,348
367150,Dune: War for Arrakis,,2024,8.49518,7.13597,3.6418,3241.0,2|4,https://cf.geekdo-images.com/b_Uo-x3szhupSWeQdw5bdg__thumb/img/890K-CXqdcJoNgICyOlpnru48v4=/fit-in/200x150/filters:strip_icc()/pic7088918.jpg,349
24181,Imperial,,2006,7.59264,7.13532,3.5614,8937.0,3|4|5|6,https://cf.geekdo-images.com/khAHJpItPCZTbLKY9vUUCg__thumb/img/sDweGseAa80F7Cv_804-eE7KPco=/fit-in/200x150/filters:strip_icc()/pic840712.jpg,350
350316,Wayfarers of the South Tigris,남티그리스의 여행가,2022,7.79042,7.13396,3.8133,6009.0,1|2|3,https://cf.geekdo-images.com/bH-ThnratBE1MAB_KdgrWg__thumb/img/dCxGWUE0ReGJzdx3R_ZaOFwBWjE=/fit-in/200x150/filters:strip_icc()/pic7339734.jpg,351
111341,The Great Zimbabwe,,2012,7.84185,7.13351,3.6836,5234.0,2|3|4|5,https://cf.geekdo-images.com/KoL5aL8f_OpyzB9yYSI8VA__thumb/img/tGLIa6i13UQJv2-Xj47XEHZrDRg=/fit-in/200x150/filters:strip_icc()/pic1400856.jpg,352
349067,The Lord of the Rings: The Card Game – Revised Core Set,,2022,8.45534,7.13085,3.5758,3322.0,1|2|3,https://cf.geekdo-images.com/2zRlYhLyzKmOLZ-ULOX9_Q__thumb/img/Xtd2bt34MH-wIWVN_dobKvM7Rvs=/fit-in/200x150/filters:strip_icc()/pic7132021.jpg,353
5,Acquire,어콰이어,1964,7.35109,7.1277,2.4917,21538.0,3|4|5|6,https://cf.geekdo-images.com/gIQlWhlaqjPiunZjjwz_XA__thumb/img/f06arYYwY_QZmOnAbQhhg-6mIUo=/fit-in/200x150/filters:strip_icc()/pic8483227.jpg,354
345972,Cat in the Box: Deluxe Edition,슈뢰딩거의 고양이,2022,7.47149,7.12749,2.0413,11433.0,3|4|5,https://cf.geekdo-images.com/M1gT_9LjNqUzAx3RAqdGRQ__thumb/img/3I1JU_hP5YtIg6RzcJePmmNOWAQ=/fit-in/200x150/filters:strip_icc()/pic6731829.jpg,355
97207,Dungeon Petz,,2011,7.38799,7.12703,3.6306,15384.0,2|3|4,https://cf.geekdo-images.com/7JjAm9RM8E2pbu5KCCbsTQ__thumb/img/vySdmxWBad2T5Xrylxv-jYukFmU=/fit-in/200x150/filters:strip_icc()/pic1103979.jpg,356
319966,The King Is Dead: Second Edition,,2020,7.6088,7.12702,2.1631,8047.0,2|3|4,https://cf.geekdo-images.com/p8ATnANurMdieJUELqN3IA__thumb/img/Cf-tr8Vc6XGuB-sN_rZq65OSVDw=/fit-in/200x150/filters:strip_icc()/pic5680120.jpg,357
129622,Love Letter,러브 레터,2012,7.22544,7.12336,1.1838,70450.0,3|4,https://cf.geekdo-images.com/T1ltXwapFUtghS9A7_tf4g__thumb/img/GtNX7gCmGpw39Tr6JApWC3Aga5U=/fit-in/200x150/filters:strip_icc()/pic1401448.jpg,358
38453,Space Alert,,2008,7.38344,7.12216,2.971,16397.0,3|4|5,https://cf.geekdo-images.com/tinE1f2lauIsEL4aC9aU-w__thumb/img/9tewdwxUKcqikj0QlVSUmwRPK68=/fit-in/200x150/filters:strip_icc()/pic384313.jpg,359
22545,Age of Empires III: The Age of Discovery,,2007,7.50521,7.1194,3.1225,10421.0,3|4|5,https://cf.geekdo-images.com/t_4cyWZs2IC5s6V8t-R_Uw__thumb/img/cEqYe_airlQ3ZSe2-E-4fhh4VXk=/fit-in/200x150/filters:strip_icc()/pic990261.jpg,360
2653,Survive: Escape from Atlantis!,서바이브: 아틀란티스로부터의 탈출,1982,7.31225,7.11928,1.6929,27329.0,3|4,https://cf.geekdo-images.com/0M2ck50-GanxBWfOHUZ64A__thumb/img/6ffKBS6bTCKgCmH7zdHJIxcU8ZA=/fit-in/200x150/filters:strip_icc()/pic1300182.png,361
329500,Unconscious Mind,,2024,7.93023,7.11668,4.0039,5085.0,1|2|3,https://cf.geekdo-images.com/ufkAbhulnKJ7uDpi09TXOQ__thumb/img/XBP7p0D1bkzDXkoOuXSiavW26Ig=/fit-in/200x150/filters:strip_icc()/pic7127448.jpg,362
155873,Power Grid Deluxe: Europe/North America,,2014,7.94402,7.1163,3.2053,4584.0,2|3|4|5|6,https://cf.geekdo-images.com/pTnv3lUWs4Knl3fqer0KnA__thumb/img/lUr_hvOoCfzI9JvplDge3L1Edx4=/fit-in/200x150/filters:strip_icc()/pic2056160.jpg,363
54,Tikal,티칼,1999,7.32062,7.11512,2.7776,21099.0,2|3|4,https://cf.geekdo-images.com/ajU3xzGDUKihjNdvjCR1Hw__thumb/img/pXR57sUMEJ-GJydf-yyAu0ZLgZw=/fit-in/200x150/filters:strip_icc()/pic3328391.jpg,364
350933,The Guild of Merchant Explorers,,2022,7.64628,7.11418,2.0457,7043.0,1|2|3|4,https://cf.geekdo-images.com/HZQAedsq10yAgotyNth4og__thumb/img/56IVwtzXk9WZz750cekqFYWw16g=/fit-in/200x150/filters:strip_icc()/pic6670587.jpg,365
416851,Castle Combo,캐슬 콤보,2024,7.63527,7.11303,1.7346,7703.0,2|3|4,https://cf.geekdo-images.com/rGomBfj0FGrZM-w3h5HFWQ__thumb/img/DnptKBxT6l_W2B3jGXdnEDEkDM0=/fit-in/200x150/filters:strip_icc()/pic8250341.png,366
184921,Bunny Kingdom,버니킹덤,2017,7.41552,7.11284,2.2982,14265.0,2|3|4,https://cf.geekdo-images.com/Noz8-u1ba828WUv69pTXKg__thumb/img/17lnz18gnbQGnnTY8o07X2kxwbs=/fit-in/200x150/filters:strip_icc()/pic3613444.jpg,367
209685,Century: Spice Road,센추리: 향신료의 길,2017,7.29608,7.1118,1.8021,26986.0,2|3|4|5,https://cf.geekdo-images.com/0_KEDk4lCvryf1Ju3YQJxA__thumb/img/FticvQmaT_qfdrX-hpSSK1ttRb0=/fit-in/200x150/filters:strip_icc()/pic3339551.jpg,368
154203,Imperial Settlers,,2014,7.30095,7.11167,2.7693,25013.0,1|2|3|4,https://cf.geekdo-images.com/pRwsvyfsRJ-lWWwVJCdXNg__thumb/img/-b7sYBaUVxdZ_a33QRfvJY2ccAk=/fit-in/200x150/filters:strip_icc()/pic2871265.jpg,369
308119,Pax Renaissance: 2nd Edition,,2021,8.41823,7.11126,4.6443,2977.0,2|3|4,https://cf.geekdo-images.com/qMUEv_3tTAIvaueey5g2Jg__thumb/img/9zOYaIAYSZblU54nf0wZlPnyjU8=/fit-in/200x150/filters:strip_icc()/pic6230160.png,370
47,Chinatown,차이나타운,1999,7.44084,7.11113,2.2313,12100.0,4|5,https://cf.geekdo-images.com/o23NBqu_LBRAtRaVoOBBhQ__thumb/img/VEXGKhNHkULY2hJ41r4Agob5RvE=/fit-in/200x150/filters:strip_icc()/pic403442.jpg,371
143693,Glass Road,글래스 로드,2013,7.41338,7.10953,2.9532,12450.0,1|2|3|4,https://cf.geekdo-images.com/qJCgEh5Icl7Ed1z2F56yxg__thumb/img/yGVr4jO888pg1GmCnukXbubTZmM=/fit-in/200x150/filters:strip_icc()/pic5895433.jpg,372
342810,Marrakesh,,2022,8.11097,7.10932,3.4101,3741.0,2|3|4,https://cf.geekdo-images.com/ug8yV9EVLMdjzg7FjMesSQ__thumb/img/w-hjGWPgMpmSKsn7LbUSKHjCVFg=/fit-in/200x150/filters:strip_icc()/pic7144309.jpg,373
136888,Bruges,,2013,7.42593,7.1079,2.7504,12084.0,2|3|4,https://cf.geekdo-images.com/A8JeebUT3mu4zUmYs9clDQ__thumb/img/0O-Yp8KcLpb_lUXGm3AgymPJKos=/fit-in/200x150/filters:strip_icc()/pic1652004.jpg,374
245655,The King's Dilemma,더 킹스 딜레마,2019,7.6973,7.10777,2.2471,6789.0,4|5,https://cf.geekdo-images.com/FJlTdSMkK5hMNtCympJFmg__thumb/img/WqPUfQOfiIe5FnBXz-EAavw5jCs=/fit-in/200x150/filters:strip_icc()/pic5429837.jpg,375
227789,Heaven & Ale,,2017,7.534,7.10755,3.1757,9005.0,2|3|4,https://cf.geekdo-images.com/P0B68R2CLFTuiD8M9lCYPQ__thumb/img/1Omy3H6zspL0HKrUjgdolrGxmwk=/fit-in/200x150/filters:strip_icc()/pic3563904.jpg,376
260180,Project L,프로젝트 L,2020,7.46222,7.1075,1.5592,11970.0,1|2|3|4,https://cf.geekdo-images.com/Zwx2ZXS6r6PaxhkaVEe75Q__thumb/img/3x5kSxZlvLK6PdeMHX9xd_sSTMs=/fit-in/200x150/filters:strip_icc()/pic4309147.jpg,377
187617,Nemo's War (Second Edition),,2017,7.80208,7.1073,3.291,5658.0,1,https://cf.geekdo-images.com/E5DrIRQo7MJS3ww70esx5Q__thumb/img/yHWA5FaijY02vokhP6ZubmDS8SY=/fit-in/200x150/filters:strip_icc()/pic4892981.jpg,378
163967,Tiny Epic Galaxies,,2015,7.32587,7.10631,2.1558,21757.0,1|2|3|4,https://cf.geekdo-images.com/c_87h8o0AOrfCO3hxMjjrA__thumb/img/OPNd-zRznLHOLfNDIN8rdhSMHPM=/fit-in/200x150/filters:strip_icc()/pic2349732.jpg,379
54138,Imperial 2030,,2009,7.64008,7.10611,3.5012,7149.0,3|4|5|6,https://cf.geekdo-images.com/YSopSx1x5iea7qI21ogYBw__thumb/img/9pIX4JJydy15FHCDrdwtdbXRAFk=/fit-in/200x150/filters:strip_icc()/pic586346.jpg,380
181279,Fury of Dracula (Third/Fourth Edition),,2015,7.40586,7.1057,3.2823,15226.0,2|3|4|5,https://cf.geekdo-images.com/iLiUp891Wqb5EE0gBqjBaA__thumb/img/Jg01alIAt8H1KI6gFhS-naLJans=/fit-in/200x150/filters:strip_icc()/pic4411188.jpg,381
234277,Nusfjord,,2017,7.63844,7.1048,2.8477,6997.0,1|2|3|4|5,https://cf.geekdo-images.com/nKYqNPEE94Zk_q5Vtk527w__thumb/img/b380XF_C0n--whN9elUn8jI__Yg=/fit-in/200x150/filters:strip_icc()/pic3729070.jpg,382
285192,Destinies,데스티니즈,2021,7.68086,7.10431,1.9265,9553.0,1|2|3,https://cf.geekdo-images.com/oaD1ZQ3yGj6lacLdtqgdnQ__thumb/img/1mCz7HPEFMeqaqJHsDZwEUc9ftw=/fit-in/200x150/filters:strip_icc()/pic5558118.png,383
188866,Awkward Guests: The Walton Case,수상한 손님들: 월튼 케이스,2016,7.55214,7.10299,2.319,9156.0,2|3|4|5|6,https://cf.geekdo-images.com/Awopfw5_5Qyh-7YcSbtudA__thumb/img/HHn3So0Mum6VZliDmEnB2LwfeQ0=/fit-in/200x150/filters:strip_icc()/pic4870482.jpg,384
93260,Summoner Wars: Master Set,,2011,7.47203,7.0996,2.5169,11103.0,2|4,https://cf.geekdo-images.com/JvkUZy1YS7V9GX-7JutIYg__thumb/img/iMkSFXhlP5TaEpjbfjHRhxy0XzY=/fit-in/200x150/filters:strip_icc()/pic923048.jpg,385
276182,Dead Reckoning,데드 레커닝,2022,8.158,7.09925,3.4294,3656.0,1|2|3|4,https://cf.geekdo-images.com/4q_5Ox7oYtK3Ma73iRtfAg__thumb/img/TU4UOoot_zqqUwCEmE_wFnLRRCY=/fit-in/200x150/filters:strip_icc()/pic4650725.jpg,386
63888,Innovation,,2010,7.30898,7.09767,2.7732,19602.0,2|3,https://cf.geekdo-images.com/l4fVXtRnhKMf5UPn78rEdg__thumb/img/xMh4wYMS9nA77f3KScqZsWurVgQ=/fit-in/200x150/filters:strip_icc()/pic8792317.png,387
385529,The Vale of Eternity,베일 오브 이터니티,2023,7.61111,7.09726,2.1485,7782.0,2|3|4,https://cf.geekdo-images.com/yWwckUmFXuGXxp41-vFaVQ__thumb/img/ilHQqYcV-QqEkCF3GZ2XffcusrQ=/fit-in/200x150/filters:strip_icc()/pic7461472.png,388
202426,Sidereal Confluence,,2017,7.7719,7.09637,3.5741,5792.0,4|5|6|7|8|9,https://cf.geekdo-images.com/3V1Nmee3P4qSpVmWO9uGgw__thumb/img/ptUAPVk_LoqX7qDUt7ngtDXe-Qw=/fit-in/200x150/filters:strip_icc()/pic4981297.jpg,389
336986,Flamecraft,플레임크래프트,2022,7.39249,7.09603,2.1767,18756.0,1|2|3|4|5,https://cf.geekdo-images.com/EvGtnsBDcfnKiqSiXHothQ__thumb/img/bQcyvzYRdMFFvcdQkFVnIRiCPjE=/fit-in/200x150/filters:strip_icc()/pic6605448.jpg,390
48726,Alien Frontiers,,2010,7.34752,7.09475,2.5668,15469.0,2|3|4,https://cf.geekdo-images.com/UWZTWLXFfg_6HpXJmviL3g__thumb/img/KBuRMq00g4PlosEQSUUTDLzsYN8=/fit-in/200x150/filters:strip_icc()/pic3360924.png,391
59294,Runewars,,2010,7.60957,7.09427,3.7839,8517.0,2|3|4,https://cf.geekdo-images.com/5cjKhFwhZwBcr8e3YA-9Nw__thumb/img/eWW5i0l6W15lPaGmJ-wru1UaReM=/fit-in/200x150/filters:strip_icc()/pic1534815.jpg,392
301880,Raiders of Scythia,스키티아의 침략자,2020,7.7106,7.09418,2.7636,6462.0,1|2|3|4,https://cf.geekdo-images.com/07MRsX6Tv5elGdefTOQxsQ__thumb/img/3iAtZSZA55jzXOgLP-nnRF3wAnc=/fit-in/200x150/filters:strip_icc()/pic5235769.png,393
203420,EXIT: The Game – The Abandoned Cabin,EXIT 방 탈출 게임: 버려진 오두막,2016,7.41243,7.09272,2.5397,11898.0,1|2|3|4,https://cf.geekdo-images.com/r7cZVZMpP28w3-JQ-EYY7g__thumb/img/_XH-DqIVWOmaNX9P3CxNt9OpOQ4=/fit-in/200x150/filters:strip_icc()/pic3332426.jpg,394
336382,Marvel United: X-Men,,2021,8.0126,7.09237,1.9912,4337.0,1|2|3|4|5,https://cf.geekdo-images.com/McQXSQjyTtrqpGA77GSRxg__thumb/img/B9JPUoNVJHJfo2OCDB51BTNuidk=/fit-in/200x150/filters:strip_icc()/pic6245965.jpg,395
40692,Small World,,2009,7.19633,7.0914,2.3474,73775.0,2|3|4|5,https://cf.geekdo-images.com/aoPM07XzoceB-RydLh08zA__thumb/img/o3Bw9heVDJRgPYlI_PksCvLAgnM=/fit-in/200x150/filters:strip_icc()/pic428828.jpg,396
311988,Frostpunk: The Board Game,프로스트펑크: 더 보드게임,2022,8.16766,7.08998,4.3883,4102.0,1|2,https://cf.geekdo-images.com/YYfgspTCAgBC0rqbD4U3pQ__thumb/img/y3eTVayRzfZrS5FPeh-egX_uFW8=/fit-in/200x150/filters:strip_icc()/pic7247536.jpg,397
172081,Burgle Bros.,,2015,7.41671,7.088,2.3138,12235.0,1|2|3|4,https://cf.geekdo-images.com/cPZZhbehOr-cXE1HRa6T3w__thumb/img/snQ34rjbfQk96R_-pljlOetsYC4=/fit-in/200x150/filters:strip_icc()/pic2439102.png,398
379078,Expeditions,,2023,7.64648,7.08723,3.0533,7516.0,1|2|3,https://cf.geekdo-images.com/9eBww9iAi472T2goijVqwQ__thumb/img/xR6PqvTMNBFaGlnN9WDAeIooBNM=/fit-in/200x150/filters:strip_icc()/pic7320023.jpg,399
25292,Merchants & Marauders,,2010,7.39148,7.08566,3.2557,14604.0,2|3|4,https://cf.geekdo-images.com/RmKYojYHmV8X-ebtNgaz-g__thumb/img/Rd6POAEmJOEtwKB7bSDTKPsL_9k=/fit-in/200x150/filters:strip_icc()/pic738119.jpg,400
391137,Galactic Cruise,갤럭틱 크루즈,2025,8.44426,7.08549,3.9184,2931.0,1|2|3|4,https://cf.geekdo-images.com/l-LMcklO683dyVlnRZS3mg__thumb/img/8usx0HfsTXTpE2kklVRMtJGAwFY=/fit-in/200x150/filters:strip_icc()/pic7556818.jpg,401
304420,Bonfire,본파이어,2020,7.61697,7.08528,3.623,7263.0,1|2|3|4,https://cf.geekdo-images.com/q9sYvC0Tt-1mEiuKnVTS4w__thumb/img/Vi9tZ60juVkTpNoUIdLFzW8N9Aw=/fit-in/200x150/filters:strip_icc()/pic5301335.jpg,402
318084,Furnace,인더스트리아,2020,7.3935,7.08347,2.3229,12516.0,2|3|4,https://cf.geekdo-images.com/7UK6bLlP0Cz3EFYCqhtcSw__thumb/img/7WjwLTkySTiSMQu89ClZRhspd5Q=/fit-in/200x150/filters:strip_icc()/pic5934958.png,403
172818,Above and Below,,2015,7.35127,7.08324,2.5143,16796.0,2|3|4,https://cf.geekdo-images.com/U0wpvRmBe65e4vwGf0Jbpg__thumb/img/jHLwKKWiJ-lHoaNIj0TrKAGm7QM=/fit-in/200x150/filters:strip_icc()/pic2398773.jpg,404
21241,Neuroshima Hex,,2006,7.38471,7.08209,2.6091,15522.0,2|3|4,https://cf.geekdo-images.com/JKniOrcvHvLWRlWc-naC8w__thumb/img/p7XKd7o6W3YRoFQye0ixdRYk-fU=/fit-in/200x150/filters:strip_icc()/pic8654429.png,405
345584,Mindbug: First Contact,,2022,7.60406,7.07884,1.9286,8061.0,2,https://cf.geekdo-images.com/b8gl6w-BqUVgBURdyFcFZg__thumb/img/dCGADcFu3CrjHeao9JKibUHYUik=/fit-in/200x150/filters:strip_icc()/pic7646386.png,406
193037,Dead of Winter: The Long Night,,2016,7.51197,7.07829,3.3495,10334.0,3|4|5,https://cf.geekdo-images.com/wpWzYeX4dg5TgNdR9OsxAg__thumb/img/Pl2jzTPAUf7LI9-phQsJHL4BycE=/fit-in/200x150/filters:strip_icc()/pic2906832.jpg,407
219513,Bärenpark,베런파크,2017,7.28064,7.07747,1.6603,20354.0,2|3|4,https://cf.geekdo-images.com/9JC16l1EMwmJkpbjaUBkpw__thumb/img/MbjH6nLmJQ5IjCgeULOjMfOf-NA=/fit-in/200x150/filters:strip_icc()/pic3486218.jpg,408
333255,Keep the Heroes Out!,킵 더 히어로즈 아웃!,2022,7.92643,7.07649,2.4813,5047.0,1|2|3,https://cf.geekdo-images.com/lfFKMNCzIJesp8IFHK8dEw__thumb/img/3et-UTpNaMhKlHPgnj89mkTkGkU=/fit-in/200x150/filters:strip_icc()/pic6985339.jpg,409
13122,Antiquity,,2004,7.83968,7.07588,4.3206,4636.0,2|3|4,https://cf.geekdo-images.com/CDORbD8KPxSXBaJrdHtN2Q__thumb/img/msitlnovDr7wZinoLdFSBFTLMiA=/fit-in/200x150/filters:strip_icc()/pic3731052.png,410
